source_id,target_id,role
07626,6cc9fa6e6f,Dargestellte/r
07626,6cc9fa6e6f,Muenzherr
07627,6cc9fa6e6f,Dargestellte/r
07627,6cc9fa6e6f,Muenzherr
07628,6cc9fa6e6f,Dargestellte/r
07628,6cc9fa6e6f,Muenzherr
07629,6cc9fa6e6f,Dargestellte/r
07629,6cc9fa6e6f,Muenzherr
07630,6cc9fa6e6f,Dargestellte/r
07630,6cc9fa6e6f,Muenzherr
07631,6cc9fa6e6f,Dargestellte/r
07631,6cc9fa6e6f,Muenzherr
07632,6cc9fa6e6f,Dargestellte/r
07632,6cc9fa6e6f,Muenzherr
07633,6cc9fa6e6f,Dargestellte/r
07633,6cc9fa6e6f,Muenzherr
07634,6cc9fa6e6f,Dargestellte/r
07634,6cc9fa6e6f,Muenzherr
07635,6cc9fa6e6f,Dargestellte/r
07635,6cc9fa6e6f,Muenzherr
07636,6cc9fa6e6f,Dargestellte/r
07636,6cc9fa6e6f,Muenzherr
07637,6cc9fa6e6f,Dargestellte/r
07637,6cc9fa6e6f,Muenzherr
07638,6cc9fa6e6f,Dargestellte/r
07638,6cc9fa6e6f,Muenzherr
07639,6cc9fa6e6f,Dargestellte/r
07639,6cc9fa6e6f,Muenzherr
07640,6cc9fa6e6f,Dargestellte/r
07640,6cc9fa6e6f,Muenzherr
07641,6cc9fa6e6f,Dargestellte/r
07641,6cc9fa6e6f,Muenzherr
07642,6cc9fa6e6f,Dargestellte/r
07642,6cc9fa6e6f,Muenzherr
07643,20faffbdf6,Muenzherr
07644,6cc9fa6e6f,Dargestellte/r
07644,6cc9fa6e6f,Muenzherr
07645,6cc9fa6e6f,Dargestellte/r
07645,6cc9fa6e6f,Muenzherr
07646,6cc9fa6e6f,Dargestellte/r
07646,6cc9fa6e6f,Muenzherr
07647,6cc9fa6e6f,Dargestellte/r
07647,6cc9fa6e6f,Muenzherr
07648,6cc9fa6e6f,Dargestellte/r
07648,6cc9fa6e6f,Muenzherr
07648,115c3a2ede,Legatus pro praetore
07649,6cc9fa6e6f,Dargestellte/r
07649,6cc9fa6e6f,Muenzherr
07649,115c3a2ede,Legatus pro praetore
07650,6cc9fa6e6f,Dargestellte/r
07650,6cc9fa6e6f,Muenzherr
07650,115c3a2ede,Legatus pro praetore
07651,6cc9fa6e6f,Dargestellte/r
07651,6cc9fa6e6f,Muenzherr
07651,115c3a2ede,Legatus pro praetore
07652,6cc9fa6e6f,Dargestellte/r
07652,6cc9fa6e6f,Muenzherr
07652,115c3a2ede,Legatus pro praetore
07653,6cc9fa6e6f,Dargestellte/r
07653,6cc9fa6e6f,Muenzherr
07653,115c3a2ede,Legatus pro praetore
07654,6cc9fa6e6f,Dargestellte/r
07654,6cc9fa6e6f,Muenzherr
07654,115c3a2ede,Legatus pro praetore
07655,6cc9fa6e6f,Dargestellte/r
07655,6cc9fa6e6f,Muenzherr
07655,115c3a2ede,Legatus pro praetore
07656,6cc9fa6e6f,Dargestellte/r
07656,6cc9fa6e6f,Muenzherr
07656,115c3a2ede,Legatus pro praetore
07657,6cc9fa6e6f,Dargestellte/r
07657,6cc9fa6e6f,Muenzherr
07657,115c3a2ede,Legatus pro praetore
07658,6cc9fa6e6f,Dargestellte/r
07658,6cc9fa6e6f,Muenzherr
07658,115c3a2ede,Legatus pro praetore
07659,6cc9fa6e6f,Dargestellte/r
07659,6cc9fa6e6f,Muenzherr
07659,115c3a2ede,Legatus pro praetore
07660,6cc9fa6e6f,Dargestellte/r
07660,6cc9fa6e6f,Muenzherr
07660,115c3a2ede,Legatus pro praetore
07661,6cc9fa6e6f,Dargestellte/r
07661,6cc9fa6e6f,Muenzherr
07661,115c3a2ede,Legatus pro praetore
07662,6cc9fa6e6f,Dargestellte/r
07662,6cc9fa6e6f,Muenzherr
07662,115c3a2ede,Legatus pro praetore
07663,6cc9fa6e6f,Dargestellte/r
07663,6cc9fa6e6f,Muenzherr
07663,42b7f2e125,Muenzmeister (MM Ant)
07664,6cc9fa6e6f,Dargestellte/r
07664,6cc9fa6e6f,Muenzherr
07664,42b7f2e125,Muenzmeister (MM Ant)
07665,6cc9fa6e6f,Dargestellte/r
07665,6cc9fa6e6f,Muenzherr
07665,42b7f2e125,Muenzmeister (MM Ant)
07666,6cc9fa6e6f,Dargestellte/r
07666,6cc9fa6e6f,Muenzherr
07666,42b7f2e125,Muenzmeister (MM Ant)
07667,6cc9fa6e6f,Dargestellte/r
07667,6cc9fa6e6f,Muenzherr
07667,42b7f2e125,Muenzmeister (MM Ant)
07668,6cc9fa6e6f,Dargestellte/r
07668,6cc9fa6e6f,Muenzherr
07668,42b7f2e125,Muenzmeister (MM Ant)
07669,6cc9fa6e6f,Dargestellte/r
07669,6cc9fa6e6f,Muenzherr
07669,42b7f2e125,Muenzmeister (MM Ant)
07670,6cc9fa6e6f,Dargestellte/r
07670,6cc9fa6e6f,Muenzherr
07670,42b7f2e125,Muenzmeister (MM Ant)
07671,6cc9fa6e6f,Dargestellte/r
07671,6cc9fa6e6f,Muenzherr
07671,42b7f2e125,Muenzmeister (MM Ant)
07672,6cc9fa6e6f,Dargestellte/r
07672,6cc9fa6e6f,Muenzherr
07672,42b7f2e125,Muenzmeister (MM Ant)
07673,6cc9fa6e6f,Dargestellte/r
07673,6cc9fa6e6f,Muenzherr
07673,42b7f2e125,Muenzmeister (MM Ant)
07674,6cc9fa6e6f,Dargestellte/r
07674,6cc9fa6e6f,Muenzherr
07674,2ffc6bdec7,Muenzmeister (MM Ant)
07675,6cc9fa6e6f,Dargestellte/r
07675,6cc9fa6e6f,Muenzherr
07675,2ffc6bdec7,Muenzmeister (MM Ant)
07676,6cc9fa6e6f,Dargestellte/r
07676,6cc9fa6e6f,Muenzherr
07676,2ffc6bdec7,Muenzmeister (MM Ant)
07677,6cc9fa6e6f,Dargestellte/r
07677,6cc9fa6e6f,Muenzherr
07677,2ffc6bdec7,Muenzmeister (MM Ant)
07678,6cc9fa6e6f,Dargestellte/r
07678,6cc9fa6e6f,Muenzherr
07678,2ffc6bdec7,Muenzmeister (MM Ant)
07679,6cc9fa6e6f,Dargestellte/r
07679,6cc9fa6e6f,Muenzherr
07679,2ffc6bdec7,Muenzmeister (MM Ant)
07680,6cc9fa6e6f,Muenzherr
07680,2ffc6bdec7,Muenzmeister (MM Ant)
07681,6cc9fa6e6f,Muenzherr
07681,2ffc6bdec7,Muenzmeister (MM Ant)
07684,b9354b2429,Dargestellte/r
07684,3eb45e8baf,Muenzherr
07685,ae26641aee,Magistrat (Ant)
07686,5ab31cbd7c,Dargestellte/r
07686,5ab31cbd7c,Muenzherr
07687,52923839c7,Dargestellte/r
07687,52923839c7,Muenzherr
07688,faa15c9870,Dargestellte/r
07688,dfa7af6a60,Muenzherr
07689,faa15c9870,Dargestellte/r
07693,6cc9fa6e6f,Dargestellte/r
07693,6cc9fa6e6f,Muenzherr
07693,befa2eeb1d,Muenzmeister (MM Ant)
07694,6cc9fa6e6f,Dargestellte/r
07694,6cc9fa6e6f,Muenzherr
07694,befa2eeb1d,Muenzmeister (MM Ant)
07695,6cc9fa6e6f,Muenzherr
07695,befa2eeb1d,Muenzmeister (MM Ant)
07696,6cc9fa6e6f,Muenzherr
07696,befa2eeb1d,Muenzmeister (MM Ant)
07697,6cc9fa6e6f,Dargestellte/r
07697,6cc9fa6e6f,Muenzherr
07697,8c84dfc52f,Muenzmeister (MM Ant)
07698,6cc9fa6e6f,Dargestellte/r
07698,6cc9fa6e6f,Muenzherr
07698,8c84dfc52f,Muenzmeister (MM Ant)
07699,6cc9fa6e6f,Dargestellte/r
07699,6cc9fa6e6f,Muenzherr
07699,8c84dfc52f,Muenzmeister (MM Ant)
07700,6cc9fa6e6f,Muenzherr
07700,8ce8d360b0,Muenzmeister (MM Ant)
07701,6cc9fa6e6f,Muenzherr
07701,8ce8d360b0,Muenzmeister (MM Ant)
07702,6cc9fa6e6f,Muenzherr
07702,8ce8d360b0,Muenzmeister (MM Ant)
07703,6cc9fa6e6f,Muenzherr
07703,8ce8d360b0,Muenzmeister (MM Ant)
07704,6cc9fa6e6f,Muenzherr
07704,8ce8d360b0,Muenzmeister (MM Ant)
07705,6cc9fa6e6f,Muenzherr
07705,8ce8d360b0,Muenzmeister (MM Ant)
07706,6cc9fa6e6f,Muenzherr
07706,8ce8d360b0,Muenzmeister (MM Ant)
07707,6cc9fa6e6f,Muenzherr
07707,8ce8d360b0,Muenzmeister (MM Ant)
07708,6cc9fa6e6f,Muenzherr
07708,8ce8d360b0,Muenzmeister (MM Ant)
07709,6cc9fa6e6f,Muenzherr
07709,8ce8d360b0,Muenzmeister (MM Ant)
07710,6cc9fa6e6f,Muenzherr
07710,8ce8d360b0,Muenzmeister (MM Ant)
07711,6cc9fa6e6f,Muenzherr
07711,8ce8d360b0,Muenzmeister (MM Ant)
07712,6cc9fa6e6f,Dargestellte/r
07712,6cc9fa6e6f,Muenzherr
07712,8ce8d360b0,Muenzmeister (MM Ant)
07713,6cc9fa6e6f,Dargestellte/r
07713,6cc9fa6e6f,Muenzherr
07713,8ce8d360b0,Muenzmeister (MM Ant)
07714,6cc9fa6e6f,Dargestellte/r
07714,6cc9fa6e6f,Muenzherr
07714,8ce8d360b0,Muenzmeister (MM Ant)
07715,6cc9fa6e6f,Dargestellte/r
07715,6cc9fa6e6f,Muenzherr
07715,8ce8d360b0,Muenzmeister (MM Ant)
07716,6cc9fa6e6f,Dargestellte/r
07716,6cc9fa6e6f,Muenzherr
07716,8ce8d360b0,Muenzmeister (MM Ant)
07717,6cc9fa6e6f,Dargestellte/r
07717,6cc9fa6e6f,Muenzherr
07717,8ce8d360b0,Muenzmeister (MM Ant)
07718,6cc9fa6e6f,Dargestellte/r
07718,6cc9fa6e6f,Muenzherr
07718,8ce8d360b0,Muenzmeister (MM Ant)
07719,6cc9fa6e6f,Dargestellte/r
07719,6cc9fa6e6f,Muenzherr
07719,8ce8d360b0,Muenzmeister (MM Ant)
07720,6cc9fa6e6f,Dargestellte/r
07720,6cc9fa6e6f,Muenzherr
07720,8ce8d360b0,Muenzmeister (MM Ant)
07721,6cc9fa6e6f,Dargestellte/r
07721,6cc9fa6e6f,Muenzherr
07721,8ce8d360b0,Muenzmeister (MM Ant)
07722,6cc9fa6e6f,Dargestellte/r
07722,6cc9fa6e6f,Muenzherr
07722,8ce8d360b0,Muenzmeister (MM Ant)
07723,6cc9fa6e6f,Muenzherr
07723,8ce8d360b0,Muenzmeister (MM Ant)
07724,6cc9fa6e6f,Muenzherr
07724,90af6542f9,Muenzmeister (MM Ant)
07725,6cc9fa6e6f,Muenzherr
07725,90af6542f9,Muenzmeister (MM Ant)
07726,faa15c9870,Muenzherr
07727,faa15c9870,Muenzherr
07728,faa15c9870,Muenzherr
07729,faa15c9870,Muenzherr
07730,2fa7b811da,Muenzherr
07731,2fa7b811da,Muenzherr
07732,6cc9fa6e6f,Muenzherr
07732,90af6542f9,Muenzmeister (MM Ant)
07733,6cc9fa6e6f,Dargestellte/r
07733,6cc9fa6e6f,Muenzherr
07733,90af6542f9,Muenzmeister (MM Ant)
07734,2fa7b811da,Muenzherr
07735,6cc9fa6e6f,Dargestellte/r
07735,6cc9fa6e6f,Muenzherr
07735,90af6542f9,Muenzmeister (MM Ant)
07736,6cc9fa6e6f,Dargestellte/r
07736,6cc9fa6e6f,Muenzherr
07736,90af6542f9,Muenzmeister (MM Ant)
07737,6cc9fa6e6f,Dargestellte/r
07737,6cc9fa6e6f,Muenzherr
07737,90af6542f9,Muenzmeister (MM Ant)
07738,6cc9fa6e6f,Muenzherr
07738,cdf9bd9466,Muenzmeister (MM Ant)
07739,2fa7b811da,Muenzherr
07740,6cc9fa6e6f,Muenzherr
07740,cdf9bd9466,Muenzmeister (MM Ant)
07741,2fa7b811da,Muenzherr
07742,2fa7b811da,Muenzherr
07743,6cc9fa6e6f,Muenzherr
07743,cdf9bd9466,Muenzmeister (MM Ant)
07744,2fa7b811da,Muenzherr
07745,2fa7b811da,Muenzherr
07746,2fa7b811da,Muenzherr
07748,faa15c9870,Muenzherr
07749,2fa7b811da,Muenzherr
07750,2fa7b811da,Muenzherr
07751,2fa7b811da,Muenzherr
07752,0fc0ce6d0d,Dargestellte/r
07752,0fc0ce6d0d,Muenzherr
07753,9d89bd7a76,Dargestellte/r
07753,9d89bd7a76,Muenzherr
07754,d00b760ef8,Dargestellte/r
07754,d00b760ef8,Muenzherr
07755,adaea783f2,Muenzherr
07756,adaea783f2,Muenzherr
07757,47cc556e41,Muenzherr
07758,47cc556e41,Muenzherr
07759,b0f001de65,Muenzherr
07767,8b29a90186,Magistrat (Ant)
07768,d0c2276ca8,Strategos
07769,d0c2276ca8,Strategos
07771,ff54c2b743,Dargestellte/r
07771,2dc3dffdfe,Proconsul
07772,6cc9fa6e6f,Dargestellte/r
07772,6cc9fa6e6f,Muenzherr
07772,cdf9bd9466,Muenzmeister (MM Ant)
07773,6cc9fa6e6f,Dargestellte/r
07773,6cc9fa6e6f,Muenzherr
07773,cdf9bd9466,Muenzmeister (MM Ant)
07774,6cc9fa6e6f,Muenzherr
07774,cdf9bd9466,Muenzmeister (MM Ant)
07775,6cc9fa6e6f,Muenzherr
07775,cdf9bd9466,Muenzmeister (MM Ant)
07776,6cc9fa6e6f,Dargestellte/r
07776,6cc9fa6e6f,Muenzherr
07776,cdf9bd9466,Muenzmeister (MM Ant)
07777,6cc9fa6e6f,Dargestellte/r
07777,6cc9fa6e6f,Muenzherr
07777,cdf9bd9466,Muenzmeister (MM Ant)
07778,6cc9fa6e6f,Dargestellte/r
07778,6cc9fa6e6f,Muenzherr
07778,cdf9bd9466,Muenzmeister (MM Ant)
07779,6cc9fa6e6f,Dargestellte/r
07779,6cc9fa6e6f,Muenzherr
07779,cdf9bd9466,Muenzmeister (MM Ant)
07780,5b1cbacde2,Muenzherr
07781,6cc9fa6e6f,Dargestellte/r
07781,6cc9fa6e6f,Muenzherr
07781,cdf9bd9466,Muenzmeister (MM Ant)
07782,6cc9fa6e6f,Dargestellte/r
07782,6cc9fa6e6f,Muenzherr
07782,cdf9bd9466,Muenzmeister (MM Ant)
07783,6cc9fa6e6f,Muenzherr
07783,65fdf2f774,Muenzmeister (MM Ant)
07784,5b1cbacde2,Muenzherr
07785,6cc9fa6e6f,Muenzherr
07785,65fdf2f774,Muenzmeister (MM Ant)
07786,6cc9fa6e6f,Muenzherr
07786,65fdf2f774,Muenzmeister (MM Ant)
07787,6cc9fa6e6f,Muenzherr
07787,65fdf2f774,Muenzmeister (MM Ant)
07788,6cc9fa6e6f,Dargestellte/r
07788,636b844bcc,Dargestellte/r
07788,6cc9fa6e6f,Muenzherr
07788,247a259288,Muenzmeister (MM Ant)
07789,636b844bcc,Dargestellte/r
07789,6cc9fa6e6f,Dargestellte/r
07789,6cc9fa6e6f,Muenzherr
07789,247a259288,Muenzmeister (MM Ant)
07790,636b844bcc,Dargestellte/r
07790,6cc9fa6e6f,Dargestellte/r
07790,6cc9fa6e6f,Muenzherr
07790,247a259288,Muenzmeister (MM Ant)
07791,636b844bcc,Dargestellte/r
07791,6cc9fa6e6f,Muenzherr
07791,247a259288,Muenzmeister (MM Ant)
07793,636b844bcc,Dargestellte/r
07793,6cc9fa6e6f,Muenzherr
07793,247a259288,Muenzmeister (MM Ant)
07794,6cc9fa6e6f,Dargestellte/r
07794,6cc9fa6e6f,Muenzherr
07794,1cd1aefcda,Muenzmeister (MM Ant)
07795,6cc9fa6e6f,Dargestellte/r
07795,6cc9fa6e6f,Muenzherr
07795,1cd1aefcda,Muenzmeister (MM Ant)
07797,6cc9fa6e6f,Dargestellte/r
07797,6cc9fa6e6f,Muenzherr
07797,4dcf7ee90e,Muenzmeister (MM Ant)
07798,ff54c2b743,Dargestellte/r
07799,6cc9fa6e6f,Dargestellte/r
07799,6cc9fa6e6f,Muenzherr
07799,4dcf7ee90e,Muenzmeister (MM Ant)
07800,6cc9fa6e6f,Dargestellte/r
07800,6cc9fa6e6f,Muenzherr
07800,4dcf7ee90e,Muenzmeister (MM Ant)
07801,6cc9fa6e6f,Dargestellte/r
07801,6cc9fa6e6f,Muenzherr
07801,4dcf7ee90e,Muenzmeister (MM Ant)
07802,42229ba8c1,Dargestellte/r
07802,6cc9fa6e6f,Dargestellte/r
07802,6cc9fa6e6f,Muenzherr
07802,e39dc3600a,Muenzmeister (MM Ant)
07806,6cc9fa6e6f,Dargestellte/r
07806,42229ba8c1,Dargestellte/r
07806,6cc9fa6e6f,Muenzherr
07806,e39dc3600a,Muenzmeister (MM Ant)
07807,6cc9fa6e6f,Dargestellte/r
07807,6cc9fa6e6f,Muenzherr
07807,b0cbe3edec,Muenzmeister (MM Ant)
07809,6cc9fa6e6f,Dargestellte/r
07809,6cc9fa6e6f,Muenzherr
07809,b0cbe3edec,Muenzmeister (MM Ant)
07810,6cc9fa6e6f,Dargestellte/r
07810,6cc9fa6e6f,Muenzherr
07810,74de953873,Muenzmeister (MM Ant)
07812,6cc9fa6e6f,Dargestellte/r
07812,6cc9fa6e6f,Muenzherr
07812,74de953873,Muenzmeister (MM Ant)
07814,6cc9fa6e6f,Dargestellte/r
07814,6cc9fa6e6f,Muenzherr
07814,af5c5b3fa7,Muenzmeister (MM Ant)
07815,f336d5068a,Muenzmeister (MM Ma)
07818,6cc9fa6e6f,Dargestellte/r
07818,6cc9fa6e6f,Muenzherr
07818,af5c5b3fa7,Muenzmeister (MM Ant)
07819,6cc9fa6e6f,Dargestellte/r
07819,6cc9fa6e6f,Muenzherr
07819,af5c5b3fa7,Muenzmeister (MM Ant)
07821,6cc9fa6e6f,Dargestellte/r
07823,6cc9fa6e6f,Dargestellte/r
07823,6cc9fa6e6f,Muenzherr
07825,6cc9fa6e6f,Dargestellte/r
07825,6cc9fa6e6f,Imperator (Röm. Republik)
07826,f8e838afcf,Dargestellte/r
07827,6cc9fa6e6f,Dargestellte/r
07827,6cc9fa6e6f,Imperator (Röm. Republik)
07828,6cc9fa6e6f,Dargestellte/r
07828,6cc9fa6e6f,Imperator (Röm. Republik)
07829,6cc9fa6e6f,Dargestellte/r
07829,6cc9fa6e6f,Imperator (Röm. Republik)
07830,6cc9fa6e6f,Dargestellte/r
07830,6cc9fa6e6f,Imperator (Röm. Republik)
07831,6cc9fa6e6f,Dargestellte/r
07831,6cc9fa6e6f,Imperator (Röm. Republik)
07832,6cc9fa6e6f,Dargestellte/r
07832,6cc9fa6e6f,Imperator (Röm. Republik)
07835,6cc9fa6e6f,Dargestellte/r
07835,6cc9fa6e6f,Imperator (Röm. Republik)
07839,6cc9fa6e6f,Imperator (Röm. Republik)
07840,6cc9fa6e6f,Imperator (Röm. Republik)
07841,74517210ae,Imperator (Röm. Republik)
07842,08d9fb1531,Muenzmeister (MM Ma)
07843,ff54c2b743,Dargestellte/r
07843,ff54c2b743,Muenzherr
07844,ff54c2b743,Dargestellte/r
07844,6cc9fa6e6f,Dargestellte/r
07847,ff54c2b743,Dargestellte/r
07847,6cc9fa6e6f,Dargestellte/r
07848,c66616b6f2,Muenzmeister (MM Ma)
07851,ff54c2b743,Dargestellte/r
07851,6cc9fa6e6f,Dargestellte/r
07857,fc7daf747a,Imperator (Röm. Republik)
07860,6cc9fa6e6f,Dargestellte/r
07860,728cc2b2e9,Grammateus
07866,6cc9fa6e6f,Dargestellte/r
07866,728cc2b2e9,Magistrat (Ant)
07868,6cc9fa6e6f,Dargestellte/r
07868,728cc2b2e9,Grammateus
07869,6cc9fa6e6f,Dargestellte/r
07870,6cc9fa6e6f,Dargestellte/r
07872,6cc9fa6e6f,Dargestellte/r
07873,c66616b6f2,Muenzmeister (MM Ma)
07875,6460c20b7d,Muenzmeister (MM Ma)
07876,6460c20b7d,Muenzmeister (MM Ma)
07878,2d9409e420,Muenzmeister (MM Ma)
07879,bcd0789dae,Muenzmeister (MM Ma)
07917,371c3fc140,Dargestellte/r
07917,371c3fc140,Muenzherr
07918,fc7daf747a,Imperator (Röm. Republik)
07919,6cc9fa6e6f,Dargestellte/r
07919,6cc9fa6e6f,Muenzherr
07919,115c3a2ede,Legatus pro praetore
07920,fc7daf747a,Imperator (Röm. Republik)
07922,6cc9fa6e6f,Dargestellte/r
07922,6cc9fa6e6f,Muenzherr
07922,115c3a2ede,Legatus pro praetore
07923,fc7daf747a,Imperator (Röm. Republik)
07924,6cc9fa6e6f,Dargestellte/r
07924,6cc9fa6e6f,Muenzherr
07924,115c3a2ede,Legatus pro praetore
07925,6cc9fa6e6f,Dargestellte/r
07925,6cc9fa6e6f,Muenzherr
07925,115c3a2ede,Legatus pro praetore
07926,6cc9fa6e6f,Dargestellte/r
07926,6cc9fa6e6f,Muenzherr
07926,115c3a2ede,Legatus pro praetore
07928,6cc9fa6e6f,Dargestellte/r
07928,6cc9fa6e6f,Muenzherr
07928,115c3a2ede,Legatus pro praetore
07929,6cc9fa6e6f,Dargestellte/r
07929,6cc9fa6e6f,Muenzherr
07929,115c3a2ede,Legatus pro praetore
07930,6cc9fa6e6f,Dargestellte/r
07930,6cc9fa6e6f,Muenzherr
07932,91ed16b379,Dargestellte/r
07932,91ed16b379,Muenzherr
07936,91ed16b379,Dargestellte/r
07936,91ed16b379,Muenzherr
07937,fc7daf747a,Imperator (Röm. Republik)
07940,91ed16b379,Dargestellte/r
07940,91ed16b379,Muenzherr
07941,6cc9fa6e6f,Dargestellte/r
07941,6cc9fa6e6f,Muenzherr
07943,6cc9fa6e6f,Dargestellte/r
07943,6cc9fa6e6f,Muenzherr
07946,743edd3a95,Muenzmeister (MM Ma)
07947,298ec1a747,Muenzmeister (MM Ma)
07948,c0e68c7e05,Dargestellte/r
07948,fc7daf747a,Praefectus classis et orae maritimae
07950,c0e68c7e05,Dargestellte/r
07950,fc7daf747a,Praefectus classis et orae maritimae
07951,91ed16b379,Dargestellte/r
07951,91ed16b379,Muenzherr
07952,91ed16b379,Dargestellte/r
07952,91ed16b379,Muenzherr
07953,6cc9fa6e6f,Muenzherr
07953,a61adae632,Muenzmeister (MM Ant)
07954,c0e68c7e05,Dargestellte/r
07954,fc7daf747a,Praefectus classis et orae maritimae
07958,91ed16b379,Dargestellte/r
07958,91ed16b379,Muenzherr
07959,91ed16b379,Dargestellte/r
07959,91ed16b379,Muenzherr
07961,91ed16b379,Dargestellte/r
07961,91ed16b379,Muenzherr
07962,91ed16b379,Dargestellte/r
07962,91ed16b379,Muenzherr
07963,91ed16b379,Dargestellte/r
07963,91ed16b379,Muenzherr
07964,c0e68c7e05,Dargestellte/r
07964,fc7daf747a,Praefectus classis et orae maritimae
07965,e8306de22f,Muenzmeister (MM Ma)
07966,6cc9fa6e6f,Muenzherr
07966,50a5162205,Muenzmeister (MM Ant)
07967,c0e68c7e05,Dargestellte/r
07967,fc7daf747a,Praefectus classis et orae maritimae
07968,91ed16b379,Dargestellte/r
07968,91ed16b379,Muenzherr
07969,6cc9fa6e6f,Muenzherr
07969,50a5162205,Muenzmeister (MM Ant)
07970,91ed16b379,Dargestellte/r
07970,91ed16b379,Muenzherr
07971,6cc9fa6e6f,Muenzherr
07971,cc6adc97d7,Muenzmeister (MM Ant)
07972,6cc9fa6e6f,Muenzherr
07972,cc6adc97d7,Muenzmeister (MM Ant)
07973,6cc9fa6e6f,Muenzherr
07973,9c31f6451d,Muenzmeister (MM Ant)
07974,e8306de22f,Muenzmeister (MM Ma)
07975,91ed16b379,Dargestellte/r
07975,91ed16b379,Muenzherr
07976,6cc9fa6e6f,Muenzherr
07976,9c31f6451d,Muenzmeister (MM Ant)
07979,6cc9fa6e6f,Muenzherr
07979,9c31f6451d,Muenzmeister (MM Ant)
07980,91ed16b379,Dargestellte/r
07980,91ed16b379,Muenzherr
07982,91ed16b379,Dargestellte/r
07982,91ed16b379,Muenzherr
07983,6cc9fa6e6f,Muenzherr
07983,1cd1aefcda,Muenzmeister (MM Ant)
07985,91ed16b379,Dargestellte/r
07985,91ed16b379,Muenzherr
07986,6cc9fa6e6f,Muenzherr
07986,1cd1aefcda,Muenzmeister (MM Ant)
07987,6cc9fa6e6f,Muenzherr
07987,1cd1aefcda,Muenzmeister (MM Ant)
07988,91ed16b379,Dargestellte/r
07988,91ed16b379,Muenzherr
07990,6cc9fa6e6f,Muenzherr
07990,1cd1aefcda,Muenzmeister (MM Ant)
07992,6cc9fa6e6f,Muenzherr
07992,1cd1aefcda,Muenzmeister (MM Ant)
07994,91ed16b379,Dargestellte/r
07994,91ed16b379,Muenzherr
07996,c0e68c7e05,Dargestellte/r
07996,fc7daf747a,Praefectus classis et orae maritimae
07997,95bd82a18c,Dargestellte/r
07997,bd482d7616,Muenzmeister (MM Nz)
07997,95bd82a18c,Muenzherr
07999,91ed16b379,Dargestellte/r
07999,91ed16b379,Muenzherr
08002,6106a6804e,Muenzmeister (MM Nz)
08002,8e11cb826e,Muenzherr
08004,91ed16b379,Dargestellte/r
08004,91ed16b379,Muenzherr
08006,91ed16b379,Dargestellte/r
08006,91ed16b379,Muenzherr
08010,91ed16b379,Dargestellte/r
08010,91ed16b379,Muenzherr
08011,6cc9fa6e6f,Muenzherr
08011,d5043bb911,Muenzmeister (MM Ant)
08013,91ed16b379,Dargestellte/r
08013,91ed16b379,Muenzherr
08015,6cc9fa6e6f,Muenzherr
08015,d5043bb911,Muenzmeister (MM Ant)
08016,6cc9fa6e6f,Muenzherr
08016,ae04e09916,Muenzmeister (MM Ant)
08020,91ed16b379,Dargestellte/r
08020,91ed16b379,Muenzherr
08022,91ed16b379,Dargestellte/r
08022,91ed16b379,Muenzherr
08024,91ed16b379,Dargestellte/r
08024,91ed16b379,Muenzherr
08027,6cc9fa6e6f,Muenzherr
08027,ae04e09916,Muenzmeister (MM Ant)
08028,6cc9fa6e6f,Muenzherr
08028,ae04e09916,Muenzmeister (MM Ant)
08029,6cc9fa6e6f,Muenzherr
08029,ae04e09916,Muenzmeister (MM Ant)
08030,6cc9fa6e6f,Muenzherr
08030,247a259288,Muenzmeister (MM Ant)
08031,6cc9fa6e6f,Muenzherr
08031,869e8cf252,Muenzmeister (MM Ant)
08032,6cc9fa6e6f,Muenzherr
08032,869e8cf252,Muenzmeister (MM Ant)
08033,6cc9fa6e6f,Muenzherr
08033,869e8cf252,Muenzmeister (MM Ant)
08035,6cc9fa6e6f,Dargestellte/r
08035,662c070057,Muenzherr
08036,6cc9fa6e6f,Dargestellte/r
08036,27a545e4b0,Muenzherr
08039,6cc9fa6e6f,Dargestellte/r
08039,27a545e4b0,Muenzherr
08040,6cc9fa6e6f,Dargestellte/r
08040,da516e3fe6,Muenzherr
08041,6cc9fa6e6f,Dargestellte/r
08041,da516e3fe6,Muenzherr
08042,6cc9fa6e6f,Dargestellte/r
08042,da516e3fe6,Muenzherr
08043,6cc9fa6e6f,Dargestellte/r
08043,da516e3fe6,Muenzherr
08044,6cc9fa6e6f,Dargestellte/r
08044,da516e3fe6,Muenzherr
08045,91ed16b379,Dargestellte/r
08045,91ed16b379,Muenzherr
08046,91ed16b379,Dargestellte/r
08046,91ed16b379,Muenzherr
08047,91ed16b379,Dargestellte/r
08047,91ed16b379,Muenzherr
08048,91ed16b379,Dargestellte/r
08048,91ed16b379,Muenzherr
08049,91ed16b379,Dargestellte/r
08049,91ed16b379,Muenzherr
08050,91ed16b379,Dargestellte/r
08050,91ed16b379,Muenzherr
08051,91ed16b379,Dargestellte/r
08051,91ed16b379,Muenzherr
08052,91ed16b379,Dargestellte/r
08052,91ed16b379,Muenzherr
08053,91ed16b379,Dargestellte/r
08053,91ed16b379,Muenzherr
08054,91ed16b379,Dargestellte/r
08054,91ed16b379,Muenzherr
08055,91ed16b379,Dargestellte/r
08055,91ed16b379,Muenzherr
08056,91ed16b379,Dargestellte/r
08056,91ed16b379,Muenzherr
08057,91ed16b379,Dargestellte/r
