id,title,date_earliest,date_latest,production_country,production_region,production_minting_place
37838,Dänemark: Hardeknut,1035,1042,Schweden,Schonen,Lund
37839,Dänemark: Magnus,1024,1047,Deutschland,Schleswig-Holstein,Haithabu?
37840,Dänemark: Sven Estridsen,1047,1075,Schweden,Schonen,Lund
37841,Dänemark: Olaf Hunger,1086,1095,Schweden,Schonen,Lund
37842,Norwegen: Olaf Tryggvason,968,1000,,,
37843,Polen: Mieszko I.?,990,992,Polen,,Gnesen (Gniezno)
37844,Polen: Boleslav II.,1042,1080,Polen,Kleinpolen,Krakau (Kraków)
37845,Polen: Boleslaw III.,1085,1138,Polen,Kleinpolen,Krakau (Kraków)
37846,Ungarn: Stephan I.,969,1038,Ungarn,,Esztergom (Gran)
37847,Ungarn: Salomon,1053,1087,Ungarn,,
37893,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37894,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37895,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37896,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37897,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37898,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37899,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37900,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37901,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37902,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37903,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37904,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37905,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37906,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37907,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37908,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37909,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37910,Abdera,-450,-425,Griechenland,Thrakien,Abdera
37911,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37912,Abdera,-475,-450,Griechenland,Thrakien,Abdera
37913,Abdera,-450,-425,Griechenland,Thrakien,Abdera
37914,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37915,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37916,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37917,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37918,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37919,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37920,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37921,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37922,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37923,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37924,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37926,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37927,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37928,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37929,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37931,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
37986,Korinth,-63,14,Griechenland,Achaia,Korinth
38007,Korinth,-63,14,Griechenland,Achaia,Korinth
38008,Seleukiden: Alexandros II.,-128,-122,Türkei,Syria,Antiochia (Antakya)
38013,Seleukiden: Alexandros II.,-128,-122,Türkei,Syria,Antiochia (Antakya)
38016,Seleukiden: Alexandros II.,-128,-122,Türkei,Syria,Antiochia (Antakya)
38017,Korinth,-42,37,Griechenland,Achaia,Korinth
38018,Seleukiden: Alexandros II.,-128,-122,Türkei,Syria,Antiochia (Antakya)
38019,Korinth,-12,14,Griechenland,Achaia,Korinth
38096,Knossos,-10,54,Griechenland,Kreta,Knossos
38099,Knossos,-10,54,Griechenland,Kreta,Knossos
38103,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
38104,Mauretanien: Iuba II.,-50,23,Algerien,Mauretanien,Caesarea (Iol)
38122,Maximianus Herculius,250,310,Tunesien,Africa,Karthago
38131,Maximianus Herculius,250,310,Italien,Italia,Ticinum-Pavia
38134,Maximianus Herculius,250,310,Türkei,Thrakien,Perinthos (Herakleia)
38148,Maximianus Herculius,250,310,Italien,Italia,Aquileia
38157,Maximianus Herculius,250,310,Italien,Italia,Ticinum-Pavia
38178,Constans,320,350,Kroatien,Pannonien,Siscia (Sisak)
38179,Constans,320,350,Kroatien,Pannonien,Siscia (Sisak)
38181,Constans,320,350,Türkei,Oriens,Antiochia (Antakya)
38182,Gratianus,359,383,Italien,Italia,Mailand
38183,Constans,320,350,Griechenland,Makedonien,Thessaloniki
38184,Constans,320,350,Griechenland,Makedonien,Thessaloniki
38192,Knossos,-64,-12,Griechenland,Kreta,Knossos
38199,Knossos,-64,-12,Griechenland,Kreta,Knossos
38201,Knossos,-63,14,Griechenland,Kreta,Knossos
38204,Knossos,-64,-12,Griechenland,Kreta,Knossos
38206,Knossos,-63,14,Griechenland,Kreta,Knossos
38210,Knossos,-63,14,Griechenland,Kreta,Knossos
38212,Knossos,-63,14,Griechenland,Kreta,Knossos
38214,Knossos,-63,14,Griechenland,Kreta,Knossos
38218,Knossos,-63,14,Griechenland,Kreta,Knossos
38226,Postumus,260,269,Deutschland,Germania,Köln?
38231,Knossos,-42,37,Griechenland,Kreta,Knossos
38237,Knossos,-42,37,Griechenland,Kreta,Knossos
38239,Knossos,-42,37,Griechenland,Kreta,Knossos
38243,Knossos,-42,37,Griechenland,Kreta,Knossos
38244,Knossos,-58,29,Griechenland,Kreta,Knossos
38245,Knossos,-63,14,Griechenland,Kreta,Knossos
38287,Knossos,-63,14,Griechenland,Kreta,Knossos
38290,Knossos,-63,14,Griechenland,Kreta,Knossos
38292,Sparta,-73,7,Griechenland,Lakonien,Sparta
38295,Sparta,-73,7,Griechenland,Lakonien,Sparta
38299,Sparta,-73,7,Griechenland,Lakonien,Sparta
38301,Sparta,-43,-31,Griechenland,Lakonien,Sparta
38306,Sparta,-63,14,Griechenland,Lakonien,Sparta
38312,Galerius Maximianus,250,311,Türkei,Pontos,Nikomedia (Izmit)
38314,Sparta,-63,14,Griechenland,Lakonien,Sparta
38316,Deutsches Reich: Philipp von Schwaben,1177,1208,Deutschland,Rheinland,Aachen?
38317,Sparta,-31,-2,Griechenland,Lakonien,Sparta
38319,Deutsches Reich: Otto IV.,1175,1218,Deutschland,Nordrhein-Westfalen,Dortmund
38320,Deutsches Reich: Friedrich II.,1194,1250,Deutschland,Nordrhein-Westfalen,Dortmund
38322,Deutsches Reich: Wilhelm von Holland,1247,1256,Deutschland,Nordrhein-Westfalen,Dortmund
38324,Deutsches Reich: Karl IV.,1316,1378,Deutschland,Hessen,Frankfurt am Main
38326,Lippe: Grafschaft,1252,1265,Deutschland,Nordrhein-Westfalen,Lemgo
38327,Sparta,-64,-12,Griechenland,Lakonien,Sparta
38329,Jülich: Herzogtum,1325,1393,Deutschland,Nordrhein-Westfalen,Dülken
38330,Lothringen: Herzogtum,1346,1390,Frankreich,Meurthe-et-Moselle,Nancy
38332,Sparta,-12,14,Griechenland,Lakonien,Sparta
38333,Lothringen: Herzogtum,1364,1431,Frankreich,Moselle,Sierck-les-Bains?
38334,Lothringen: Herzogtum,1346,1390,Frankreich,Meurthe-et-Moselle,Nancy
38335,Sparta,-12,14,Griechenland,Lakonien,Sparta
38336,Sparta,-64,-12,Griechenland,Lakonien,Sparta
38337,Metz: Stadt,1406,1450,Frankreich,Moselle,Metz
38338,Metz: Bistum,1299,1361,Frankreich,Moselle,Marsal
38339,Sparta,-64,-12,Griechenland,Lakonien,Sparta
38340,Metz: Bistum,1330,1384,Frankreich,Moselle,Metz
38341,Verdun: Bistum,1375,1430,Frankreich,Meuse,Varennes-en-Argonne
38342,Luxemburg: Grafschaft,1301,1313,Belgien,Wallonien,Méraude (Poilvache)
38344,Trier: Boemund II. und Herzogtum Luxemburg,1290,1367,Luxemburg,,Luxemburg
38345,Braunschweig: Stadt,1499,1499,Deutschland,Niedersachsen,Braunschweig
38347,Hamburg: Stadt,1387,1392,Deutschland,,Hamburg
38348,Lüneburg: Stadt,1377,1379,Deutschland,Niedersachsen,Lüneburg
38349,Wismar: Stadt,1379,1387,Deutschland,Mecklenburg,Wismar
38351,Rostock: Stadt,1365,1381,Deutschland,Mecklenburg,Rostock
38353,Stralsund: Stadt,1365,1381,Deutschland,Mecklenburg-Vorpommern,Stralsund
38354,Würzburg: Bistum,1395,1400,Deutschland,Franken,Würzburg
38355,Sparta,-10,54,Griechenland,Lakonien,Sparta
38359,Sparta,-10,54,Griechenland,Lakonien,Sparta
38360,Sparta,-10,54,Griechenland,Lakonien,Sparta
38362,Sparta,-10,54,Griechenland,Lakonien,Sparta
38364,Sparta,-10,54,Griechenland,Lakonien,Sparta
38366,Sparta,-10,54,Griechenland,Lakonien,Sparta
38367,Sparta,-10,54,Griechenland,Lakonien,Sparta
38369,Sparta,-10,54,Griechenland,Lakonien,Sparta
38380,Carausius,286,293,Großbritannien,Britannien,
38383,Ptolemäer: Kleopatra VII.,-69,-30,Ägypten,Ägypten,Alexandria
38387,Brandenburg-Franken: Friedrich VI.,1371,1440,Deutschland,Franken,Bayreuth
38388,Neuböhmen: Karl IV.,1316,1378,Deutschland,Franken,Erlangen
38389,Bayern: Herzogtum,1315,1392,Deutschland,Bayern,Regensburg
38390,Bayern-München: Herzogtum,1373,1438,Deutschland,Bayern,München
38391,Bayern-Landshut: Herzogtum,1386,1450,Deutschland,Bayern,Landshut
38393,Nürnberg: Reichsmünzstätte,1316,1378,Deutschland,Franken,Nürnberg
38394,Württemberg: Grafschaft,1396,1417,Deutschland,Württemberg,Stuttgart?
38395,Freiburg im Breisgau: Stadt,1350,1350,Deutschland,Schwaben,Freiburg (Breisgau)
38396,Straßburg: Stadt,1340,1450,Frankreich,Elsass (Bas-Rhin),Straßburg (Strasbourg)
38400,Würzburg: Bistum,1404,1455,Deutschland,Franken,Würzburg
38402,Würzburg: Bistum,1437,1440,Deutschland,Franken,Würzburg
38403,Brandenburg-Franken: Friedrich V.,1332,1398,Deutschland,Franken,Nürnberg?
38404,Brandenburg-Franken: Friedrich VI.,1371,1440,Deutschland,Franken,Schwabach?
38405,Nürnberg: Stadt,1429,1431,Deutschland,Franken,Nürnberg
38406,Nördlingen: Reichsmünzstätte,1459,1519,Deutschland,Schwaben,Nördlingen
38407,Württemberg: Grafschaft,1445,1496,Deutschland,Württemberg,Tübingen
38408,Württemberg: Grafschaft,1423,1450,Deutschland,Württemberg,Stuttgart
38409,Konstanz: Stadt,1499,1518,Deutschland,Schwaben,Konstanz
38410,Ulm: Stadt,1502,1502,Deutschland,Schwaben,Ulm
38411,Freiburg im Breisgau: Stadt,1503,1503,Deutschland,Schwaben,Freiburg (Breisgau)
38412,Freiburg im Breisgau: Stadt,1499,1499,Deutschland,Schwaben,Freiburg (Breisgau)
38413,Thann: Stadt,1499,1499,Frankreich,Elsass (Haut-Rhin),Thann
38414,Colmar: Stadt,1499,1499,Frankreich,Elsass (Haut-Rhin),Colmar
38415,Lausanne: Bistum,1150,1165,Schweiz,Waadt,Lausanne
38416,Genf: Bistum,1100,1150,Schweiz,Genf,Genf
38417,Chur: Bistum,1180,1223,Schweiz,Graubünden,Chur
38418,Habsburg: Grafschaft,1255,1308,Schweiz,Aargau,Zofingen
38419,Zürich: Abtei,1270,1270,Schweiz,Zürich,Zürich
38420,Schaffhausen: Stadt,1330,1377,Schweiz,Schaffhausen,Schaffhausen
38421,Basel: Bistum,1245,1320,Schweiz,Basel-Stadt,Basel
38422,Genf: Grafschaft,1371,1394,Frankreich,Haute-Savoie,Annecy
38423,Zürich: Stadt,747,814,Schweiz,Zürich,Zürich
38424,Bern: Stadt,1492,1528,Schweiz,Bern,Bern
38425,Bern: Stadt,1492,1492,Schweiz,Bern,Bern
38426,Basel: Stadt,1499,1499,Schweiz,Basel-Stadt,Basel
38427,Freiburg im Uechtland: Stadt,1494,1494,Schweiz,Freiburg/Fribourg,Freiburg (Fribourg)
38428,Sitten: Bistum,1437,1510,Schweiz,Wallis,Sitten (Sion)
38429,Decentius,301,353,Deutschland,Gallia,Trier
38430,Decentius,301,353,Deutschland,Gallia,Trier
38527,Portugal: Johann II.,1455,1495,Portugal,,Lissabon
38530,Sizilien: Roger II.,1095,1154,Italien,Sizilien,Messana-Messina
38531,Amalfi: Königtum,1088,1100,Italien,Kampanien,Amalfi
38534,Kastilien und Leon: Heinrich IV.,1425,1474,Spanien,Andalusien,Sevilla
38536,Aragon: Peter IV.,1319,1387,Frankreich,Pyrénées-Orientales,Perpignan
38537,Aragon: Johann II.,1398,1479,,,
38542,Alexandria Troas,172,238,Türkei,Troas,Alexandria Troas
38656,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38665,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38667,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38668,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38670,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38671,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38672,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38673,Koinon von Zypern,-63,14,Zypern,Zypern,Salamis?
38674,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38675,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38676,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38677,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38678,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38679,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38680,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38681,Koinon von Zypern,-63,14,Zypern,Zypern,Salamis?
38682,Koinon von Zypern,-63,14,Zypern,Zypern,Salamis?
38683,Koinon von Zypern,-63,14,Zypern,Zypern,Salamis?
38684,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38685,Koinon von Zypern,-28,14,Zypern,Zypern,
38686,Koinon von Zypern,-28,14,Zypern,Zypern,
38687,Koinon von Zypern,-28,14,Zypern,Zypern,
38688,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38690,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38692,Ptolemäer: Ptolemaios I.,-367,-282,Ägypten,Ägypten,Alexandria
38693,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38694,Ptolemäer: Ptolemaios II.,-367,-282,Ägypten,Ägypten,Alexandria
38695,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38696,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38697,Koinon von Zypern,-63,14,Zypern,Zypern,Paphos?
38699,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38706,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38708,Ostfriesland: Häuptlinge von Jever,1433,1441,Deutschland,Ostfriesland,Jever
38709,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38710,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38711,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38712,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38713,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38714,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38715,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38716,Koinon von Zypern,-10,54,Zypern,Zypern,Paphos?
38717,Kleve: Otto,1278,1311,Niederlande,Gelderland,Huissen
38718,Koinon von Zypern,-42,37,Zypern,Zypern,Paphos?
38720,Kleve: Otto,1278,1311,Niederlande,Gelderland,Huissen
38721,Koinon von Zypern,-15,23,Zypern,Zypern,Salamis?
38722,Koinon von Zypern,-15,23,Zypern,Zypern,Paphos?
38723,Koinon von Zypern,-15,23,Zypern,Zypern,Paphos?
38724,Koinon von Zypern,-15,23,Zypern,Zypern,Paphos?
38732,Koinon von Zypern,68,69,Zypern,Zypern,Paphos?
38737,Koinon von Zypern,68,69,Zypern,Zypern,Paphos?
38739,Koinon von Zypern,68,69,Zypern,Zypern,Paphos?
38754,Kabyle,-275,-250,Bulgarien,Thrakien,Kabyle
38797,Karolinger: Karl der Große,747,814,Deutschland,Rheinland,Aachen
38798,Kypsela,-415,-387,Türkei,Thrakien,Kypsela
38799,Kypsela,-415,-387,Türkei,Thrakien,Kypsela
38802,Kypsela,-415,-387,Türkei,Thrakien,Kypsela
38803,Kypsela,-415,-387,Türkei,Thrakien,Kypsela
38821,Araber: Arabo-Byzantiner,716,717,Spanien,,
38823,Umayyaden: Kalifat von Cordoba,966,1013,Spanien,Andalusien,Cordoba
38824,Taifazeit: Hammudiden von Malaga,1019,1035,Spanien,,
38826,Taifazeit: Ziriden von Granada,1073,1090,Spanien,Andalusien,Granada
38827,Spanien: Almoraviden,1146,1147,Spanien,Andalusien,Sevilla
38831,Süditalien: Normannen,1031,1101,Italien,Kalabrien,Mileto
38832,Süditalien: Normannen,1153,1189,Italien,Sizilien,Messana-Messina
38833,Süditalien: Normannen,1095,1154,Italien,Sizilien,Panormos-Palermo
38834,Süditalien: Normannen,1122,1166,Italien,Sizilien,Panormos-Palermo
38835,Süditalien: Normannen,1138,1194,Italien,Sizilien,Panormos-Palermo
38836,Sizilien: Friedrich II.,1194,1250,Italien,Apulien,Brindisi
38837,Sizilien: Konrad IV.,1228,1254,Italien,Apulien,Brindisi?
38838,Sizilien: Konstanze II. und Peter von Aragon,1249,1285,Italien,Sizilien,Messana-Messina
38839,Neapel und Sizilien: Alfons I.,1396,1458,Italien,Kampanien,Neapel
38840,Neapel und Sizilien: Ferdinand I.,1424,1494,Italien,Kampanien,Neapel
38841,Spanien: Reyes Católicos,1452,1516,Spanien,,Burgos
38842,Umayyaden: Emirat von Cordoba,731,788,Spanien,Andalusien,Cordoba
38845,England: Heinrich VI.,1421,1471,Großbritannien,England,London
38846,Schottland: Jakob I.,1394,1437,Großbritannien,Schottland,Edinburgh
38847,Schottland: Jakob III.,1451,1488,Großbritannien,Schottland,Edinburgh
38848,Schottland: Jakob IV.,1473,1513,Großbritannien,Schottland,Edinburgh
38849,Böhmen: Johann I.,1296,1346,Tschechische Republik,Böhmen,Prag
38850,Böhmen: Karl IV.,1316,1378,Tschechische Republik,Böhmen,Prag
38851,Böhmen: Wladislaw II.,1456,1516,Tschechische Republik,Böhmen,Prag
38852,Böhmen: Karl IV.,1316,1378,Tschechische Republik,Böhmen,Prag
38853,Schweidnitz-Jauer: Bolko II.,1308,1368,Polen,Schlesien,Schweidnitz (Swidnica)
38854,Schweidnitz-Jauer: Bolko II.,1308,1368,Polen,Schlesien,Schweidnitz (Swidnica)
38855,Ungarn: Karl Robert,1288,1342,Ungarn,,Buda (Budapest)
38856,Ungarn: Sigismund,1368,1437,Slowakische Republik,,Kremnitz (Kremnica)
38857,Ungarn: Albrecht,1397,1439,Slowakische Republik,,Kremnitz (Kremnica)
38858,Ungarn: Wladislaw I.,1424,1444,Rumänien,Siebenbürgen,"Hermannstadt (Sibiu, Nagyszeben)"
38859,Ungarn: Ladislaus V.,1440,1457,Rumänien,Siebenbürgen,Nagybanya (Baia Mare)
38860,Ungarn: Matthias Corvinus,1443,1490,Rumänien,Siebenbürgen,"Hermannstadt (Sibiu, Nagyszeben)"
38861,Abdera,-450,-425,Griechenland,Thrakien,Abdera
38863,Bisanthe,-300,-200,Türkei,Thrakien,Bisanthe
38865,England: Edward I.,1239,1307,Großbritannien,England,Bristol
38866,England: Edward I.,1239,1307,Großbritannien,England,Bury St. Edmunds
38867,England: Edward I.,1239,1307,Großbritannien,England,London
38868,England: Richard II.,1367,1400,Großbritannien,Northumbria,York
38869,England: Richard II.,1367,1400,Großbritannien,England,London
38870,England: Edward I.,1239,1307,Großbritannien,England,London
38871,England: Edward III.,1312,1377,Großbritannien,Northumbria,York
38872,England: Richard II.,1367,1400,Großbritannien,England,London
38873,England: Heinrich VI.,1421,1471,Großbritannien,England,London
38874,England: Heinrich VI.,1421,1471,Frankreich,Pas-de-Calais,Calais
38876,England: Heinrich VI.,1421,1471,Frankreich,Pas-de-Calais,Calais
38877,England: Edward IV.,1442,1483,Großbritannien,England,London
38878,England: Heinrich VII.,1457,1509,Großbritannien,England,London
38879,Schottland: Wilhelm I.,1143,1214,Großbritannien,Schottland,Roxburgh
38880,Schottland: Alexander III.,1241,1286,Großbritannien,Schottland,Glasgow
38881,Schottland: Alexander III.,1241,1286,Großbritannien,Schottland,
38882,Schottland: David II.,1324,1371,Großbritannien,Schottland,Edinburgh
38883,Schottland: Jakob II.,1430,1460,Großbritannien,Schottland,Edinburgh
38884,Irland: Johann,1167,1216,Irland,,Dublin
38885,Irland: Heinrich III.,1207,1272,Irland,,Dublin
38886,Irland: Edward I.,1239,1307,Irland,,Waterford
38887,Irland: Edward IV.,1442,1483,Irland,,Drogheda
38888,Irland: Edward IV.,1442,1483,Irland,,Dublin
38891,Polen: Leszek Czarny,1241,1288,Polen,Kleinpolen,Krakau (Kraków)
38893,Polen: Boleslav V.,1226,1279,Polen,Kleinpolen,Krakau (Kraków)
38894,Polen,1200,1300,Polen,,
38895,Polen: Kasimir III.,1310,1370,Polen,Kleinpolen,Krakau (Kraków)
38896,Polen: Kasimir III.,1310,1370,Polen,Kleinpolen,Krakau (Kraków)
38897,Polen: Kasimir III.,1310,1370,Ukraine,,Lemberg (Lwiw)
38899,Polen: Wladislaw II.,1386,1434,Ukraine,,Lemberg (Lwiw)
38900,Polen: Kasimir IV.,1427,1492,Polen,Kleinpolen,Krakau (Kraków)
38901,Litauen: Alexander,1461,1506,Litauen,,Wilna (Vilnius)
38902,Schlesien,1200,1300,,,
38903,Breslau: Bistum,1302,1319,Polen,Schlesien,Neisse (Nysa)
38904,Breslau: Stadt,1443,1490,Polen,Schlesien,Breslau (Wrocław)
38905,Böhmen: Przemysl Ottokar II.,1232,1278,,,
38906,Böhmen: Wenzel II.,1271,1305,,,
38907,Böhmen: Johann I.,1296,1346,Tschechische Republik,Böhmen,Kuttenberg (Kutná Hora)
38908,Böhmen: Johann I.,1296,1346,Tschechische Republik,Böhmen,Kuttenberg (Kutná Hora)
38909,Ungarn: Bela IV.,1206,1270,Ungarn,,Esztergom (Gran)
38910,Ungarn: Stephan V.,1239,1272,,,
38911,Banat: Andreas III.,1265,1301,,,
38912,Ungarn: Karl Robert,1288,1342,Slowakische Republik,,Kremnitz (Kremnica)?
38913,Ungarn: Ludwig I.,1326,1382,,,
38914,Ungarn: Matthias Corvinus,1443,1490,Slowakische Republik,,Kremnitz (Kremnica)
38915,Ragusa: Stadt,1366,1370,Kroatien,,Ragusa (Dubrovnik)
38916,Bosnien: Stephan II.,1292,1353,,,
38917,Serbien: Stephan Dragutin,1252,1316,,,
38918,Bulgarien: Theodor Svetoslav,1300,1322,Bulgarien,,Tarnowo (Weliko Tarnovo)
38919,Moldau: Peter I. Muschat,1375,1391,Rumänien,,Suczawa (Suceava)
38920,Moskau: Großfürstentum,1371,1425,Russische Föderation,,Moskau
38972,Constantinus I.,319,337,Kroatien,Pannonien,Siscia (Sisak)
38973,Crispus,300,326,Italien,Italia,Aquileia
38974,Constantinus I.,336,337,Frankreich,Gallia,Arles
39035,Milet,53,117,Türkei,Ionien,Milet
39069,Bisanthe,-300,-200,Türkei,Thrakien,Bisanthe
39070,Bisanthe,-300,-200,Türkei,Thrakien,Bisanthe
39071,Bisanthe,-300,-200,Türkei,Thrakien,Bisanthe
39072,Bisanthe,-300,-200,Türkei,Thrakien,Bisanthe
39073,Bisanthe,-300,-200,Türkei,Thrakien,Bisanthe
39074,Dikaia (Thrakien),-540,-490,Griechenland,Thrakien,Dikaia (Thrakien)
39075,Dikaia (Thrakien),-540,-490,Griechenland,Thrakien,Dikaia (Thrakien)
39077,Decentius,301,353,Frankreich,Gallia,Lyon
39085,Perinthos,-357,-338,Türkei,Thrakien,Perinthos (Herakleia)
39088,Perinthos,-357,-338,Türkei,Thrakien,Perinthos (Herakleia)
39092,Perinthos,-357,-338,Türkei,Thrakien,Perinthos (Herakleia)
39095,Perinthos,-357,-338,Türkei,Thrakien,Perinthos (Herakleia)
39097,Perinthos,-357,-338,Türkei,Thrakien,Perinthos (Herakleia)
39099,Perinthos,-220,-100,Türkei,Thrakien,Perinthos (Herakleia)
39103,Perinthos,-220,-100,Türkei,Thrakien,Perinthos (Herakleia)
39106,Perinthos,50,50,Türkei,Thrakien,Perinthos (Herakleia)
39112,Perinthos,50,50,Türkei,Thrakien,Perinthos (Herakleia)
39116,Perinthos,100,150,Türkei,Thrakien,Perinthos (Herakleia)
39120,Perinthos,100,150,Türkei,Thrakien,Perinthos (Herakleia)
39123,Perinthos,138,192,Türkei,Thrakien,Perinthos (Herakleia)
39128,Perinthos,138,192,Türkei,Thrakien,Perinthos (Herakleia)
39129,Perinthos,138,192,Türkei,Thrakien,Perinthos (Herakleia)
